run_id,axis,ratio_or_density,epoch,successful_updates,diag_raw_top1,diag_ema_top1,diag_val_loss,cumulative_train_compute_seconds,cumulative_train_system_seconds,cumulative_data_wait_seconds,candidate_samples_cumulative,selected_samples_cumulative,retained_tokens_cumulative,g_coordinates_mean,h_coordinates_mean,u_coordinates_mean,peak_memory_allocated,peak_memory_reserved
P020,P,0.02,29,4866,88.0,87.83333333333333,0.7697211488087972,635.3235074346885,650.5126971247373,15.189189690048806,155872.0,155872.0,30550912,1709402.5473208786,1709402.5473208786,2015269.6969821393,0,0
P020,P,0.02,30,5034,88.0,88.0,0.7701718457539877,657.0328455423005,672.7188159483485,15.685970406048,161248.0,161248.0,31604608,1709437.669378845,1709437.669378845,2015808.2597737645,0,0
P010,P,0.01,1,162,0.16666666666666666,0.16666666666666666,7.131158854166666,24.05975018418394,24.53005754330661,0.4703073591226712,5344.0,5344.0,1047424,839846.9461077844,839846.9461077844,980062.7664670659,0,0
P010,P,0.01,2,330,66.83333333333333,48.0,1.2995653533935547,46.18028211069759,47.16467357601505,0.9843914653174579,10720.0,10720.0,2101120,847551.4029850747,847551.4029850747,991428.4268656716,0,0
P010,P,0.01,3,498,80.83333333333333,81.33333333333333,0.8812748114267985,67.79913001600653,69.28433096583467,1.4852009498281404,16096.0,16096.0,3154816,850109.3439363817,850109.3439363817,996878.8369781312,0,0
P010,P,0.01,4,666,81.0,86.66666666666667,0.9486710929870605,89.14273886196315,91.11672620964237,1.9739873476792127,21472.0,21472.0,4208512,851386.4083457526,851386.4083457526,997981.0044709389,0,0
P010,P,0.01,5,834,82.33333333333333,87.16666666666667,0.8553771909077962,110.4844588310225,112.94031817896757,2.455859347945079,26848.0,26848.0,5262208,852152.0381406436,852152.0381406436,1000102.1716328963,0,0
P010,P,0.01,6,1002,84.0,88.83333333333333,0.7920616817474365,132.3235333506018,135.4101050196914,3.086571669089608,32224.0,32224.0,6315904,852662.2045680238,852662.2045680238,1001252.1926514399,0,0
P010,P,0.01,7,1170,84.66666666666667,89.16666666666667,0.8118410205841065,153.94127992121503,157.52765501465183,3.5863750934368,37600.0,37600.0,7369600,853026.485106383,853026.485106383,1001757.7974468085,0,0
P010,P,0.01,8,1338,85.5,88.16666666666667,0.7438981517155965,175.73803923104424,179.91149556310847,4.173456332064234,42976.0,42976.0,8423296,853299.627699181,853299.627699181,1003011.3037974683,0,0
P010,P,0.01,9,1506,85.0,88.16666666666667,0.7693419535954793,197.24240306031425,201.87025408970658,4.627851029392332,48352.0,48352.0,9476992,853512.0317670417,853512.0317670417,1003711.5545996029,0,0
P010,P,0.01,10,1674,84.66666666666667,88.0,0.7459154144922893,218.44354832614772,223.70115565950982,5.2576073333621025,53728.0,53728.0,10530688,853681.9297200715,853681.9297200715,1004314.296605122,0,0
P010,P,0.01,11,1842,86.16666666666667,88.66666666666667,0.7888724295298258,241.07186062051915,246.8848357317038,5.812975111184642,59104.0,59104.0,11584384,853820.920411478,853820.920411478,1004864.9020032485,0,0
P010,P,0.01,12,2010,86.16666666666667,88.16666666666667,0.7698165051142375,263.26020114845596,269.55515368352644,6.294952535070479,64480.0,64480.0,12638080,853936.7344913151,853936.7344913151,1005229.1488833746,0,0
P010,P,0.01,13,2178,85.83333333333333,88.16666666666667,0.7822407944997152,287.0093338789884,293.86410751892254,6.8547736399341375,69856.0,69856.0,13691776,854034.7228584517,854034.7228584517,1005973.307833257,0,0
P010,P,0.01,14,2346,84.83333333333333,86.83333333333333,0.8129571072260539,307.7746061227517,315.1759327768814,7.401326654129662,75232.0,75232.0,14745472,854118.7069332199,854118.7069332199,1006422.592088473,0,0
P010,P,0.01,15,2514,85.66666666666667,87.66666666666667,0.6964023192723592,329.0413140548626,336.9446053043939,7.903291249531321,80608.0,80608.0,15799168,854191.4886859865,854191.4886859865,1006650.3374354902,0,0
P010,P,0.01,16,2682,87.16666666666667,88.0,0.7388625113169353,349.59539469052106,358.05512640741654,8.459731716895476,85984.0,85984.0,16852864,854255.1693338295,854255.1693338295,1006679.5392631188,0,0
P010,P,0.01,17,2850,86.66666666666667,88.16666666666667,0.8046251678466797,370.3924451759085,379.4353880669223,9.042942891013809,91360.0,91360.0,17906560,854311.3555166374,854311.3555166374,1006875.8140105079,0,0
P010,P,0.01,18,3018,86.66666666666667,88.0,0.7658920367558797,393.0059599755332,402.5584441330284,9.5524841574952,96736.0,96736.0,18960256,854361.2967251075,854361.2967251075,1007294.7072444592,0,0
P010,P,0.01,19,3186,86.33333333333333,87.83333333333333,0.7797999668121338,414.051849226933,424.19148805900477,10.139638832071796,102112.0,102112.0,20013952,854405.9793168285,854405.9793168285,1007180.6320902539,0,0
P010,P,0.01,20,3354,86.83333333333333,87.83333333333333,0.7430339241027832,435.02149310160894,445.7189655645052,10.697472462896258,107488.0,107488.0,21067648,854446.1923191426,854446.1923191426,1007312.3340279845,0,0
P010,P,0.01,21,3522,87.0,87.83333333333333,0.7585884761810303,455.7176566175185,466.87533964647446,11.157683028955944,112864.0,112864.0,22121344,854482.5744258576,854482.5744258576,1007422.8140062375,0,0
P010,P,0.01,22,3690,88.0,88.0,0.7862841351826986,478.0109117308166,489.8450308791362,11.834119148319587,118240.0,118240.0,23175040,854515.6481732071,854515.6481732071,1007449.7377537212,0,0
P010,P,0.01,23,3858,86.66666666666667,88.0,0.7860126256942749,499.0782247702591,511.3870655738283,12.308840803569183,123616.0,123616.0,24228736,854545.8451980326,854545.8451980326,1007544.4030546207,0,0
P010,P,0.01,24,4026,86.66666666666667,87.5,0.7726569366455078,520.3381196463015,533.0849575784523,12.746837932150811,128992.0,128992.0,25282432,854573.5251798561,854573.5251798561,1007604.1282560158,0,0
P010,P,0.01,25,4194,87.16666666666667,87.33333333333333,0.7668219025929769,541.5640883074375,554.8922887545777,13.328200447140262,134368.0,134368.0,26336128,854598.9902357705,854598.9902357705,1007668.0626339605,0,0
P010,P,0.01,26,4362,87.33333333333333,88.0,0.7651556619008382,563.1990264313063,577.1018920550123,13.90286562370602,139744.0,139744.0,27389824,854622.4959926723,854622.4959926723,1007759.4877490267,0,0
P010,P,0.01,27,4530,88.0,87.83333333333333,0.7619717025756836,585.6149526539957,599.982720443164,14.367767789168283,145120.0,145120.0,28443520,854644.2601984565,854644.2601984565,1007928.3327453142,0,0
P010,P,0.01,28,4698,87.66666666666667,87.5,0.7614876381556193,606.5416026033927,621.4425271888031,14.900924585410394,150496.0,150496.0,29497216,854664.4694875611,854664.4694875611,1008137.9474803318,0,0
P010,P,0.01,29,4866,87.33333333333333,88.0,0.7625245555241903,628.8049413904082,644.258880911395,15.45393952098675,155872.0,155872.0,30550912,854683.2847464586,854683.2847464586,1007993.3346335455,0,0
P010,P,0.01,30,5034,87.33333333333333,87.33333333333333,0.7622626399993897,650.5460379206343,666.7371082105674,16.191070289933123,161248.0,161248.0,31604608,854700.8454058345,854700.8454058345,1008261.5336376266,0,0
P005,P,0.005,1,162,0.16666666666666666,0.16666666666666666,7.156350072224935,23.81418000056874,24.286940150312148,0.47276014974340796,5344.0,5344.0,1047424,419923.4730538922,419923.4730538922,490143.6586826347,0,0
P005,P,0.005,2,330,65.0,46.666666666666664,1.3286984634399415,46.90596860868391,47.94417671463452,1.0382081059506163,10720.0,10720.0,2101120,423775.70149253734,423775.70149253734,495710.823880597,0,0
P005,P,0.005,3,498,80.33333333333333,82.16666666666667,0.8772141933441162,70.29421453725081,71.91064137290232,1.6164268356515095,16096.0,16096.0,3154816,425054.6719681909,425054.6719681909,498460.94433399604,0,0
P005,P,0.005,4,666,81.16666666666667,85.83333333333333,0.9528779570261637,93.2915467065759,95.48223544156644,2.1906887349905446,21472.0,21472.0,4208512,425693.2041728763,425693.2041728763,499187.91803278687,0,0
P005,P,0.005,5,834,81.83333333333333,87.33333333333333,0.8228648630777995,116.32192258909345,119.20604853192344,2.8841259428299963,26848.0,26848.0,5262208,426076.0190703218,426076.0190703218,500155.8498212157,0,0
P005,P,0.005,6,1002,83.66666666666667,88.33333333333333,0.7649353154500326,139.09140579111408,142.64053291536402,3.549127124249935,32224.0,32224.0,6315904,426331.1022840119,426331.1022840119,500721.2075471698,0,0
P005,P,0.005,7,1170,85.33333333333333,89.16666666666667,0.7958456579844156,162.38470440986566,166.5360805480741,4.151376138208434,37600.0,37600.0,7369600,426513.2425531915,426513.2425531915,500953.32765957445,0,0
P005,P,0.005,8,1338,85.33333333333333,87.83333333333333,0.7302545817693075,185.6416633113986,190.3661353905918,4.7244720791932195,42976.0,42976.0,8423296,426649.8138495905,426649.8138495905,501546.99925539835,0,0
P005,P,0.005,9,1506,84.83333333333333,88.16666666666667,0.7735441112518311,209.19729097560048,214.45312511443626,5.25583413883578,48352.0,48352.0,9476992,426756.0158835208,426756.0158835208,501913.16545334214,0,0
P005,P,0.005,10,1674,84.66666666666667,88.16666666666667,0.7315003236134847,232.5507060418604,238.38394322118256,5.833237179322168,53728.0,53728.0,10530688,426840.96486003575,426840.96486003575,502183.0976771888,0,0
P005,P,0.005,11,1842,86.0,88.83333333333333,0.7564977169036865,255.5153212430887,262.0636292198906,6.54830797680188,59104.0,59104.0,11584384,426910.460205739,426910.460205739,502452.27774769894,0,0
P005,P,0.005,12,2010,86.0,87.83333333333333,0.7781417926152547,278.7532675410621,285.8318654622417,7.0785979211796075,64480.0,64480.0,12638080,426968.36724565754,426968.36724565754,502614.81290322583,0,0
P005,P,0.005,13,2178,85.66666666666667,87.83333333333333,0.8004752937952677,302.96792834997177,310.5753819156671,7.607453565695323,69856.0,69856.0,13691776,427017.3614292258,427017.3614292258,502921.4777828676,0,0
P005,P,0.005,14,2346,86.5,88.0,0.7811818822224935,326.4126929222839,334.5698227958055,8.157129873521626,75232.0,75232.0,14745472,427059.35346660996,427059.35346660996,503124.73543173115,0,0
P005,P,0.005,15,2514,85.5,87.0,0.7011164712905884,349.7179324631579,358.39346876367927,8.675536300521344,80608.0,80608.0,15799168,427095.74434299325,427095.74434299325,503282.17943628423,0,0
P005,P,0.005,16,2682,87.16666666666667,89.16666666666667,0.7378407414754232,373.1776278105099,382.4801838771673,9.302556066657417,85984.0,85984.0,16852864,427127.5846669148,427127.5846669148,503341.25567547453,0,0
P005,P,0.005,17,2850,86.5,89.16666666666667,0.796341511408488,397.7845882042311,407.6553157980088,9.870727593777701,91360.0,91360.0,17906560,427155.6777583187,427155.6777583187,503389.9968476357,0,0
P005,P,0.005,18,3018,85.83333333333333,88.16666666666667,0.764172280629476,420.80190202384256,431.2575335785514,10.455631554708816,96736.0,96736.0,18960256,427180.64836255374,427180.64836255374,503551.2669533576,0,0
P005,P,0.005,19,3186,86.5,88.0,0.782057139078776,443.5269182099728,454.504902655608,10.97798444563523,102112.0,102112.0,20013952,427202.98965841427,427202.98965841427,503507.5333751175,0,0
P005,P,0.005,20,3354,87.16666666666667,87.5,0.7607560666402181,466.4647101497976,477.9606305793859,11.495920429588296,107488.0,107488.0,21067648,427223.0961595713,427223.0961595713,503591.4700803811,0,0
P005,P,0.005,21,3522,86.66666666666667,88.0,0.7756621980667114,490.055828383076,502.1087972113164,12.05296882824041,112864.0,112864.0,22121344,427241.2872129288,427241.2872129288,503655.15367167565,0,0
P005,P,0.005,22,3690,87.0,88.0,0.7843800640106201,513.6538663065294,526.316429945291,12.66256363876164,118240.0,118240.0,23175040,427257.82408660353,427257.82408660353,503699.3247631935,0,0
P005,P,0.005,23,3858,86.0,87.5,0.7828295882542928,536.7711459496059,549.947447369108,13.176301419502124,123616.0,123616.0,24228736,427272.9225990163,427272.9225990163,503756.0473725084,0,0
P005,P,0.005,24,4026,87.0,87.83333333333333,0.7734381977717082,560.2049894015072,573.966324312496,13.761334910988808,128992.0,128992.0,25282432,427286.76258992805,427286.76258992805,503784.11709253286,0,0
P005,P,0.005,25,4194,88.66666666666667,88.16666666666667,0.7753525352478028,583.004291472258,597.2889558013994,14.284664329141378,134368.0,134368.0,26336128,427299.49511788524,427299.49511788524,503818.2314836866,0,0
P005,P,0.005,26,4362,87.66666666666667,87.66666666666667,0.775760825475057,605.3817599713802,620.3028089998988,14.92104902851861,139744.0,139744.0,27389824,427311.24799633614,427311.24799633614,503885.7639111518,0,0
P005,P,0.005,27,4530,87.66666666666667,88.0,0.7691858832041423,628.450591204688,643.9023440092569,15.451752804568969,145120.0,145120.0,28443520,427322.13009922823,427322.13009922823,503970.403969129,0,0
P005,P,0.005,28,4698,88.33333333333333,88.0,0.7683348766962688,651.2806857227115,667.3157931843307,16.03510746161919,150496.0,150496.0,29497216,427332.2347437806,427332.2347437806,504020.89985115884,0,0
P005,P,0.005,29,4866,88.5,88.33333333333333,0.7679743830362956,674.0960334769916,690.7580943465,16.662060869508423,155872.0,155872.0,30550912,427341.6423732293,427341.6423732293,503956.6101416547,0,0
P005,P,0.005,30,5034,88.33333333333333,88.16666666666667,0.7677906545003256,696.8366313901497,714.0326220444404,17.195990654290654,161248.0,161248.0,31604608,427350.42270291725,427350.42270291725,504097.2220678706,0,0
P0025,P,0.0025,1,163,0.16666666666666666,0.16666666666666666,7.174063873291016,22.30516844650265,22.936628854251467,0.6314604077488184,5344.0,5344.0,1047424,209949.46107784432,209949.46107784432,244224.4371257485,0,0
P0025,P,0.0025,2,329,65.33333333333333,45.166666666666664,1.3563552888234456,44.37240171933081,45.483366611762904,1.1109648924320936,10720.0,10720.0,2101120,211875.46268656716,211875.46268656716,248673.99402985076,0,0
P0025,P,0.0025,3,497,81.33333333333333,81.5,0.8968422158559164,66.7893491658615,68.44178408163134,1.6524349157698452,16096.0,16096.0,3154816,212514.91053677932,212514.91053677932,250017.46918489065,0,0
P0025,P,0.0025,4,665,80.66666666666667,87.16666666666667,0.9170763492584229,90.21502462285571,92.32343126984779,2.10840664699208,21472.0,21472.0,4208512,212834.15797317435,212834.15797317435,250253.34128166916,0,0
P0025,P,0.0025,5,833,84.16666666666667,88.0,0.820362548828125,112.88772863300983,115.44810970569961,2.560381072689779,26848.0,26848.0,5262208,213025.55423122764,213025.55423122764,250737.73182359952,0,0
P0025,P,0.0025,6,1001,83.83333333333333,88.33333333333333,0.8118550872802734,135.25356530200224,138.3257903236663,3.072225021664053,32224.0,32224.0,6315904,213153.0883813307,213153.0883813307,250976.70506454815,0,0
P0025,P,0.0025,7,1169,86.0,88.83333333333333,0.8017777570088704,156.80130581441335,160.42719014117029,3.625884326756932,37600.0,37600.0,7369600,213244.15319148937,213244.15319148937,251158.44936170214,0,0
P0025,P,0.0025,8,1337,85.66666666666667,88.66666666666667,0.767115166982015,179.35353488719556,183.44840169057716,4.094866803381592,42976.0,42976.0,8423296,213312.43484735666,213312.43484735666,251352.38346984363,0,0
P0025,P,0.0025,9,1505,87.16666666666667,89.33333333333333,0.7609140809377034,202.21448415738996,206.8495330949081,4.63504893751815,48352.0,48352.0,9476992,213365.53275976176,213365.53275976176,251340.73328921245,0,0
P0025,P,0.0025,10,1673,85.33333333333333,88.83333333333333,0.7356518125534057,224.14569208491594,229.24921157897916,5.103519494063221,53728.0,53728.0,10530688,213408.0047647409,213408.0047647409,251430.26325193568,0,0
P0025,P,0.0025,11,1841,86.5,89.16666666666667,0.7439716529846191,244.80660813231952,250.39244703296572,5.585838900646195,59104.0,59104.0,11584384,213442.7504060639,213442.7504060639,251510.3053600433,0,0
P0025,P,0.0025,12,2009,85.66666666666667,89.33333333333333,0.8206581417719523,267.21866745781153,273.4636100073112,6.244942549499683,64480.0,64480.0,12638080,213471.70223325063,213471.70223325063,251638.24615384615,0,0
P0025,P,0.0025,13,2177,87.5,88.0,0.7750891431172688,289.78053957258817,296.6205351925455,6.839995619957335,69856.0,69856.0,13691776,213496.19789280806,213496.19789280806,251700.4406779661,0,0
P0025,P,0.0025,14,2345,86.0,88.0,0.759208722114563,312.13749581645243,319.4768364375923,7.339340621139854,75232.0,75232.0,14745472,213517.19268396427,213517.19268396427,251714.92045937898,0,0
P0025,P,0.0025,15,2513,86.16666666666667,87.33333333333333,0.7332231982549031,333.7850495738676,341.6369838764658,7.851934302598238,80608.0,80608.0,15799168,213535.3870583565,213535.3870583565,251757.24454148472,0,0
P0025,P,0.0025,16,2681,88.16666666666667,88.16666666666667,0.7433914073308309,355.6021629711613,363.9604123327881,8.358249361626804,85984.0,85984.0,16852864,213551.30628954223,213551.30628954223,251826.51581689616,0,0
P0025,P,0.0025,17,2849,86.83333333333333,89.33333333333333,0.7772651942571004,376.2187610793626,385.0476375819417,8.828876502579078,91360.0,91360.0,17906560,213565.3520140105,213565.3520140105,251876.15796847636,0,0
P0025,P,0.0025,18,3017,87.66666666666667,88.33333333333333,0.7631447283426921,397.19868023251183,406.5109428901924,9.312262657680549,96736.0,96736.0,18960256,213577.83658617266,213577.83658617266,251850.00826993052,0,0
P0025,P,0.0025,19,3185,88.0,88.0,0.7701983674367269,419.62452502630185,429.3927316040499,9.76820657774806,102112.0,102112.0,20013952,213589.00658100907,213589.00658100907,251878.63616421184,0,0
P0025,P,0.0025,20,3353,88.33333333333333,87.66666666666667,0.7352826531728108,441.45973898726515,451.70873227214906,10.248993284883909,107488.0,107488.0,21067648,213599.05924382256,213599.05924382256,251928.30485263473,0,0
P0025,P,0.0025,21,3521,87.16666666666667,88.5,0.7644884618123372,462.4659889168106,473.1648479971336,10.698859080323018,112864.0,112864.0,22121344,213608.1542387298,213608.1542387298,251960.4343634817,0,0
P0025,P,0.0025,22,3689,87.83333333333333,87.66666666666667,0.7729676310221354,484.0753580929013,495.34310049109627,11.267742398194969,118240.0,118240.0,23175040,213616.42219215154,213616.42219215154,251994.3807848444,0,0
P0025,P,0.0025,23,3857,87.16666666666667,87.5,0.7799901167551676,506.5238614041591,518.2098170233658,11.685955619206652,123616.0,123616.0,24228736,213623.9710069894,213623.9710069894,252073.7763396324,0,0
P0025,P,0.0025,24,4025,87.5,88.0,0.7767793337504069,528.7098966790363,540.8695323702414,12.15963569120504,128992.0,128992.0,25282432,213630.89059786653,213630.89059786653,252058.28975440338,0,0
P0025,P,0.0025,25,4193,87.0,87.66666666666667,0.7750018533070883,549.901420298731,562.5856733589899,12.684253060258925,134368.0,134368.0,26336128,213637.2564896404,213637.2564896404,252146.7947130269,0,0
P0025,P,0.0025,26,4361,87.5,87.66666666666667,0.7704842567443848,571.8603063593619,585.0436744489707,13.183368089608848,139744.0,139744.0,27389824,213643.13258529882,213643.13258529882,252170.48500114496,0,0
P0025,P,0.0025,27,4529,87.33333333333333,87.16666666666667,0.772887199719747,593.0607976312749,606.7357317802962,13.674934149021283,145120.0,145120.0,28443520,213648.57331863284,213648.57331863284,252171.9151047409,0,0
P0025,P,0.0025,28,4697,87.83333333333333,87.33333333333333,0.7680558490753174,615.9880854577059,630.2435329789296,14.255447521223687,150496.0,150496.0,29497216,213653.62534552414,213653.62534552414,252210.87688709336,0,0
P0025,P,0.0025,29,4865,87.5,87.66666666666667,0.7674113273620605,637.0229122824967,651.9181944568409,14.895282174344175,155872.0,155872.0,30550912,213658.32888523917,213658.32888523917,252268.56990351056,0,0
P0025,P,0.0025,30,5033,87.66666666666667,87.5,0.7670945898691813,658.3911098717945,673.8093960823026,15.418286210508086,161248.0,161248.0,31604608,213662.7187934114,213662.7187934114,252278.78428259576,0,0
